Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code)
01/04/1988,07:00,6.1,A,7,6.1,A,7,100,A,7,1017,A,7,330,A,7,3.1,A,7
01/04/1988,08:00,6.7,A,7,6.1,A,7,96,A,7,1017,A,7,0,A,7,0.0,A,7
01/04/1988,09:00,7.8,A,7,7.8,A,7,100,A,7,1017,A,7,10,A,7,1.5,A,7
01/04/1988,10:00,8.9,A,7,8.3,A,7,96,A,7,1018,A,7,30,A,7,1.0,A,7
01/04/1988,11:00,8.9,A,7,8.3,A,7,96,A,7,1018,A,7,30,A,7,1.0,A,7
01/04/1988,12:00,9.4,A,7,8.9,A,7,96,A,7,1017,A,7,0,A,7,0.0,A,7
01/04/1988,13:00,10.0,A,7,9.4,A,7,96,A,7,1016,A,7,60,A,7,3.1,A,7
01/04/1988,14:00,10.0,A,7,8.9,A,7,93,A,7,1015,A,7,80,A,7,2.6,A,7
01/04/1988,15:00,10.0,A,7,8.9,A,7,93,A,7,1015,A,7,360,A,7,2.6,A,7
01/04/1988,16:00,10.0,A,7,9.4,A,7,96,A,7,1015,A,7,340,A,7,3.1,A,7
01/04/1988,17:00,9.4,A,7,8.9,A,7,96,A,7,1014,A,7,340,A,7,3.6,A,7
01/04/1988,18:00,8.9,A,7,8.3,A,7,96,A,7,1014,A,7,360,A,7,2.6,A,7
01/04/1988,19:00,8.9,A,7,8.9,A,7,100,A,7,1015,A,7,360,A,7,3.6,A,7
01/04/1988,20:00,8.9,A,7,8.9,A,7,100,A,7,1015,A,7,0,A,7,0.0,A,7
01/04/1988,21:00,8.9,A,7,8.9,A,7,100,A,7,1015,A,7,330,A,7,3.1,A,7
01/04/1988,22:00,8.9,A,7,8.3,A,7,96,A,7,1014,A,7,350,A,7,2.1,A,7
01/04/1988,23:00,8.3,A,7,8.3,A,7,100,A,7,1014,A,7,300,A,7,1.5,A,7
01/04/1988,24:00,8.3,A,7,7.8,A,7,96,A,7,1014,A,7,300,A,7,2.6,A,7
01/05/1988,01:00,8.3,A,7,7.8,A,7,96,A,7,1013,A,7,320,A,7,2.1,A,7
01/05/1988,02:00,8.3,A,7,7.8,A,7,96,A,7,1014,A,7,290,A,7,1.5,A,7
01/05/1988,03:00,7.8,A,7,7.8,A,7,100,A,7,1014,A,7,280,A,7,2.1,A,7
01/05/1988,04:00,7.8,A,7,7.8,A,7,100,A,7,1013,A,7,300,A,7,3.6,A,7
01/05/1988,05:00,7.8,A,7,7.8,A,7,100,A,7,1013,A,7,290,A,7,3.6,A,7
01/05/1988,06:00,7.8,A,7,7.2,A,7,96,A,7,1013,A,7,310,A,7,2.6,A,7
01/05/1988,07:00,7.8,A,7,7.2,A,7,96,A,7,1014,A,7,0,A,7,0.0,A,7
01/05/1988,08:00,7.8,A,7,7.2,A,7,96,A,7,1014,A,7,0,A,7,0.0,A,7
01/05/1988,09:00,8.3,A,7,7.8,A,7,96,A,7,1014,A,7,290,A,7,2.6,A,7
01/05/1988,10:00,8.3,A,7,7.8,A,7,96,A,7,1015,A,7,0,A,7,0.0,A,7
01/05/1988,11:00,9.4,A,7,8.3,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7
01/05/1988,12:00,10.6,A,7,10.0,A,7,96,A,7,1016,A,7,190,A,7,2.6,A,7
01/05/1988,13:00,11.7,A,7,8.9,A,7,83,A,7,1015,A,7,220,A,7,2.6,A,7
01/05/1988,14:00,12.2,A,7,8.3,A,7,77,A,7,1015,A,7,200,A,7,2.1,A,7
01/05/1988,15:00,13.3,A,7,8.3,A,7,72,A,7,1015,A,7,200,A,7,2.6,A,7
01/05/1988,16:00,12.8,A,7,8.3,A,7,75,A,7,1016,A,7,180,A,7,1.5,A,7
01/05/1988,17:00,11.1,A,7,8.3,A,7,83,A,7,1016,A,7,120,A,7,2.1,A,7
01/05/1988,18:00,10.6,A,7,7.8,A,7,83,A,7,1017,A,7,110,A,7,2.6,A,7
01/05/1988,19:00,8.9,A,7,4.4,A,7,74,A,7,1018,A,7,130,A,7,2.1,A,7
01/05/1988,20:00,8.3,A,7,4.4,A,7,77,A,7,1018,A,7,130,A,7,2.1,A,7
01/05/1988,21:00,7.8,A,7,3.3,A,7,74,A,7,1019,A,7,0,A,7,0.0,A,7
01/05/1988,22:00,6.7,A,7,5.6,A,7,93,A,7,1020,A,7,140,A,7,1.5,A,7
01/05/1988,23:00,6.7,A,7,4.4,A,7,86,A,7,1020,A,7,160,A,7,2.6,A,7
01/05/1988,24:00,6.1,A,7,5.0,A,7,93,A,7,1021,A,7,160,A,7,1.5,A,7
01/06/1988,01:00,5.6,A,7,5.0,A,7,96,A,7,1021,A,7,0,A,7,0.0,A,7
01/06/1988,02:00,4.4,A,7,3.9,A,7,96,A,7,1022,A,7,0,A,7,0.0,A,7
01/06/1988,03:00,3.9,A,7,3.3,A,7,96,A,7,1022,A,7,0,A,7,0.0,A,7
01/06/1988,04:00,4.4,A,7,4.4,A,7,100,A,7,1022,A,7,0,A,7,0.0,A,7
01/06/1988,05:00,5.0,A,7,4.4,A,7,96,A,7,1022,A,7,320,A,7,3.1,A,7
01/06/1988,06:00,5.0,A,7,4.4,A,7,96,A,7,1022,A,7,320,A,7,1.5,A,7
01/06/1988,07:00,5.6,A,7,4.4,A,7,93,A,7,1022,A,7,300,A,7,2.1,A,7
01/06/1988,08:00,5.6,A,7,5.0,A,7,96,A,7,1023,A,7,300,A,7,2.1,A,7
01/06/1988,09:00,6.7,A,7,2.2,A,7,74,A,7,1023,A,7,320,A,7,2.1,A,7
01/06/1988,10:00,6.7,A,7,3.3,A,7,80,A,7,1024,A,7,320,A,7,2.6,A,7
01/06/1988,11:00,8.3,A,7,7.8,A,7,96,A,7,1024,A,7,320,A,7,3.1,A,7
01/06/1988,12:00,10.0,A,7,8.9,A,7,93,A,7,1023,A,7,350,A,7,2.6,A,7
01/06/1988,13:00,10.6,A,7,7.2,A,7,80,A,7,1022,A,7,340,A,7,3.1,A,7
01/06/1988,14:00,11.1,A,7,6.1,A,7,72,A,7,1021,A,7,320,A,7,2.1,A,7
01/06/1988,15:00,11.7,A,7,-1.1,A,7,42,A,7,1021,A,7,240,A,7,3.6,A,7
01/06/1988,16:00,11.1,A,7,-1.7,A,7,41,A,7,1021,A,7,250,A,7,3.1,A,7
01/06/1988,17:00,10.0,A,7,-0.6,A,7,48,A,7,1021,A,7,0,A,7,0.0,A,7
01/06/1988,18:00,10.0,A,7,8.3,A,7,90,A,7,1021,A,7,350,A,7,1.5,A,7
01/06/1988,19:00,9.4,A,7,8.3,A,7,93,A,7,1021,A,7,0,A,7,0.0,A,7
01/06/1988,20:00,8.9,A,7,7.8,A,7,93,A,7,1021,A,7,0,A,7,0.0,A,7
01/06/1988,21:00,7.8,A,7,7.2,A,7,96,A,7,1021,A,7,130,A,7,1.5,A,7
01/06/1988,22:00,7.8,A,7,7.8,A,7,100,A,7,1021,A,7,170,A,7,1.5,A,7
01/06/1988,23:00,7.2,A,7,7.2,A,7,100,A,7,1021,A,7,0,A,7,0.0,A,7
01/06/1988,24:00,6.1,A,7,6.1,A,7,100,A,7,1021,A,7,160,A,7,2.1,A,7
01/07/1988,01:00,5.6,A,7,5.6,A,7,100,A,7,1021,A,7,130,A,7,2.1,A,7
01/07/1988,02:00,6.7,A,7,6.7,A,7,100,A,7,1021,A,7,0,A,7,0.0,A,7
01/07/1988,03:00,7.2,A,7,7.2,A,7,100,A,7,1021,A,7,0,A,7,0.0,A,7
01/07/1988,04:00,6.7,A,7,6.7,A,7,100,A,7,1022,A,7,130,A,7,2.6,A,7
01/07/1988,05:00,7.2,A,7,7.2,A,7,100,A,7,1022,A,7,0,A,7,0.0,A,7
01/07/1988,06:00,7.2,A,7,7.2,A,7,100,A,7,1021,A,7,120,A,7,2.6,A,7
01/07/1988,07:00,7.2,A,7,6.7,A,7,96,A,7,1021,A,7,130,A,7,3.6,A,7
01/07/1988,08:00,7.2,A,7,6.7,A,7,96,A,7,1021,A,7,180,A,7,3.1,A,7
01/07/1988,09:00,7.2,A,7,6.1,A,7,93,A,7,1022,A,7,190,A,7,3.1,A,7
01/07/1988,10:00,7.2,A,7,6.1,A,7,93,A,7,1022,A,7,190,A,7,2.6,A,7
01/07/1988,11:00,7.8,A,7,7.2,A,7,96,A,7,1023,A,7,130,A,7,3.1,A,7
01/07/1988,12:00,8.3,A,7,7.8,A,7,96,A,7,1021,A,7,120,A,7,5.7,A,7
01/07/1988,13:00,8.3,A,7,6.7,A,7,89,A,7,1020,A,7,130,A,7,5.7,A,7
01/07/1988,14:00,8.9,A,7,6.7,A,7,86,A,7,1020,A,7,140,A,7,4.6,A,7
01/07/1988,15:00,8.9,A,7,7.8,A,7,93,A,7,1019,A,7,160,A,7,5.7,A,7
01/07/1988,16:00,9.4,A,7,8.3,A,7,93,A,7,1019,A,7,160,A,7,5.2,A,7
01/07/1988,17:00,8.3,A,7,5.0,A,7,80,A,7,1019,A,7,150,A,7,3.1,A,7
01/07/1988,18:00,7.8,A,7,4.4,A,7,80,A,7,1019,A,7,160,A,7,3.6,A,7
01/07/1988,19:00,7.8,A,7,4.4,A,7,80,A,7,1019,A,7,140,A,7,4.1,A,7
01/07/1988,20:00,8.3,A,7,5.6,A,7,83,A,7,1020,A,7,120,A,7,4.6,A,7
01/07/1988,21:00,7.8,A,7,6.7,A,7,93,A,7,1020,A,7,120,A,7,4.6,A,7
01/07/1988,22:00,7.8,A,7,5.6,A,7,86,A,7,1021,A,7,140,A,7,4.1,A,7
01/07/1988,23:00,7.8,A,7,5.6,A,7,86,A,7,1021,A,7,150,A,7,5.2,A,7
01/07/1988,24:00,7.8,A,7,5.6,A,7,86,A,7,1021,A,7,160,A,7,5.2,A,7
01/08/1988,01:00,7.8,A,7,7.2,A,7,96,A,7,1021,A,7,140,A,7,4.1,A,7
01/08/1988,02:00,7.8,A,7,6.1,A,7,89,A,7,1021,A,7,160,A,7,3.6,A,7
01/08/1988,03:00,7.8,A,7,6.7,A,7,93,A,7,1021,A,7,140,A,7,2.1,A,7
01/08/1988,04:00,7.8,A,7,6.7,A,7,93,A,7,1021,A,7,140,A,7,1.5,A,7
01/08/1988,05:00,7.2,A,7,5.0,A,7,86,A,7,1022,A,7,0,A,7,0.0,A,7
01/08/1988,06:00,7.2,A,7,5.6,A,7,89,A,7,1022,A,7,0,A,7,0.0,A,7
01/08/1988,07:00,7.2,A,7,6.1,A,7,93,A,7,1023,A,7,0,A,7,0.0,A,7
01/08/1988,08:00,7.2,A,7,6.7,A,7,96,A,7,1023,A,7,100,A,7,1.5,A,7
01/08/1988,09:00,7.8,A,7,7.2,A,7,96,A,7,1024,A,7,140,A,7,3.1,A,7
01/08/1988,10:00,8.3,A,7,7.8,A,7,96,A,7,1025,A,7,150,A,7,2.6,A,7
01/08/1988,11:00,8.9,A,7,8.3,A,7,96,A,7,1025,A,7,130,A,7,2.1,A,7
01/08/1988,12:00,10.0,A,7,8.3,A,7,90,A,7,1024,A,7,120,A,7,2.6,A,7
01/08/1988,13:00,11.1,A,7,9.4,A,7,90,A,7,1024,A,7,120,A,7,2.1,A,7
01/08/1988,14:00,11.1,A,7,10.0,A,7,93,A,7,1024,A,7,150,A,7,1.0,A,7
01/08/1988,15:00,11.1,A,7,10.0,A,7,93,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,16:00,11.7,A,7,10.6,A,7,93,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,17:00,11.1,A,7,10.6,A,7,96,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,18:00,11.1,A,7,10.0,A,7,93,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,19:00,10.0,A,7,7.8,A,7,86,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,20:00,9.4,A,7,8.3,A,7,93,A,7,1024,A,7,0,A,7,0.0,A,7
01/08/1988,21:00,8.3,A,7,5.0,A,7,80,A,7,1025,A,7,0,A,7,0.0,A,7
01/08/1988,22:00,8.9,A,7,5.6,A,7,80,A,7,1025,A,7,0,A,7,0.0,A,7
01/08/1988,23:00,9.4,A,7,9.4,A,7,100,A,7,1025,A,7,120,A,7,1.5,A,7
01/08/1988,24:00,10.0,A,7,9.4,A,7,96,A,7,1025,A,7,0,A,7,0.0,A,7
01/09/1988,01:00,10.0,A,7,9.4,A,7,96,A,7,1025,A,7,140,A,7,1.5,A,7
01/09/1988,02:00,10.0,A,7,8.9,A,7,93,A,7,1025,A,7,120,A,7,2.1,A,7
01/09/1988,03:00,10.0,A,7,8.9,A,7,93,A,7,1025,A,7,0,A,7,0.0,A,7
01/09/1988,04:00,10.0,A,7,9.4,A,7,96,A,7,1025,A,7,130,A,7,1.5,A,7
01/09/1988,05:00,9.4,A,7,8.3,A,7,93,A,7,1025,A,7,120,A,7,2.1,A,7
01/09/1988,06:00,9.4,A,7,8.3,A,7,93,A,7,1025,A,7,120,A,7,2.1,A,7
01/09/1988,07:00,9.4,A,7,8.3,A,7,93,A,7,1026,A,7,120,A,7,3.1,A,7
01/09/1988,08:00,9.4,A,7,8.3,A,7,93,A,7,1026,A,7,120,A,7,4.1,A,7
01/09/1988,09:00,10.0,A,7,8.9,A,7,93,A,7,1026,A,7,140,A,7,3.6,A,7
01/09/1988,10:00,10.0,A,7,8.3,A,7,90,A,7,1027,A,7,140,A,7,3.6,A,7
01/09/1988,11:00,10.6,A,7,8.9,A,7,90,A,7,1027,A,7,130,A,7,3.1,A,7
01/09/1988,12:00,11.7,A,7,9.4,A,7,86,A,7,1026,A,7,130,A,7,3.6,A,7
01/09/1988,13:00,12.8,A,7,9.4,A,7,80,A,7,1026,A,7,130,A,7,5.2,A,7
01/09/1988,14:00,13.3,A,7,9.4,A,7,78,A,7,1025,A,7,140,A,7,4.6,A,7
01/09/1988,15:00,13.9,A,7,10.0,A,7,78,A,7,1025,A,7,150,A,7,3.1,A,7
01/09/1988,16:00,13.9,A,7,10.0,A,7,78,A,7,1025,A,7,140,A,7,2.6,A,7
01/09/1988,17:00,13.3,A,7,10.0,A,7,80,A,7,1025,A,7,150,A,7,3.1,A,7
01/09/1988,18:00,12.2,A,7,10.0,A,7,86,A,7,1025,A,7,150,A,7,2.6,A,7
01/09/1988,19:00,12.8,A,7,10.0,A,7,83,A,7,1026,A,7,160,A,7,2.6,A,7
01/09/1988,20:00,12.2,A,7,10.0,A,7,86,A,7,1026,A,7,140,A,7,2.6,A,7
01/09/1988,21:00,11.7,A,7,10.0,A,7,90,A,7,1026,A,7,190,A,7,2.6,A,7
01/09/1988,22:00,11.7,A,7,9.4,A,7,86,A,7,1026,A,7,160,A,7,2.6,A,7
01/09/1988,23:00,11.1,A,7,9.4,A,7,90,A,7,1026,A,7,160,A,7,2.6,A,7
01/09/1988,24:00,11.1,A,7,9.4,A,7,90,A,7,1026,A,7,140,A,7,3.1,A,7
01/10/1988,01:00,11.1,A,7,9.4,A,7,90,A,7,1026,A,7,150,A,7,3.1,A,7
01/10/1988,02:00,10.6,A,7,9.4,A,7,93,A,7,1026,A,7,150,A,7,2.6,A,7
01/10/1988,03:00,10.6,A,7,8.3,A,7,86,A,7,1026,A,7,170,A,7,3.6,A,7
01/10/1988,04:00,10.6,A,7,8.3,A,7,86,A,7,1026,A,7,160,A,7,2.6,A,7
01/10/1988,05:00,10.0,A,7,8.9,A,7,93,A,7,1025,A,7,150,A,7,3.1,A,7
01/10/1988,06:00,10.0,A,7,8.3,A,7,90,A,7,1025,A,7,140,A,7,3.1,A,7
01/10/1988,07:00,10.0,A,7,7.8,A,7,86,A,7,1025,A,7,160,A,7,3.6,A,7
01/10/1988,08:00,10.0,A,7,8.9,A,7,93,A,7,1025,A,7,150,A,7,2.6,A,7
01/10/1988,09:00,10.0,A,7,8.9,A,7,93,A,7,1025,A,7,150,A,7,2.6,A,7
01/10/1988,10:00,11.1,A,7,10.0,A,7,93,A,7,1025,A,7,150,A,7,3.6,A,7
01/10/1988,11:00,11.7,A,7,10.6,A,7,93,A,7,1024,A,7,130,A,7,3.6,A,7
01/10/1988,12:00,12.2,A,7,10.0,A,7,86,A,7,1023,A,7,140,A,7,3.6,A,7
01/10/1988,13:00,12.2,A,7,9.4,A,7,83,A,7,1022,A,7,170,A,7,3.6,A,7
01/10/1988,14:00,12.2,A,7,10.0,A,7,86,A,7,1021,A,7,170,A,7,3.1,A,7
01/10/1988,15:00,12.2,A,7,9.4,A,7,83,A,7,1020,A,7,180,A,7,2.6,A,7
01/10/1988,16:00,12.2,A,7,6.1,A,7,67,A,7,1019,A,7,160,A,7,2.6,A,7
01/10/1988,17:00,11.7,A,7,9.4,A,7,86,A,7,1019,A,7,150,A,7,4.1,A,7
01/10/1988,18:00,11.1,A,7,11.1,A,7,100,A,7,1018,A,7,120,A,7,3.1,A,7
01/10/1988,19:00,10.6,A,7,10.2,B,8,97,B,8,1018,A,7,150,A,7,6.2,A,7
01/10/1988,20:00,10.6,A,7,9.4,A,7,93,A,7,1017,A,7,170,A,7,6.7,A,7
01/10/1988,21:00,10.0,A,7,9.4,A,7,96,A,7,1016,A,7,140,A,7,6.2,A,7
01/10/1988,22:00,8.9,A,7,8.3,A,7,96,A,7,1016,A,7,150,A,7,7.2,A,7
01/10/1988,23:00,8.9,A,7,8.3,A,7,96,A,7,1016,A,7,150,A,7,5.2,A,7
01/10/1988,24:00,10.0,A,7,8.9,A,7,93,A,7,1016,A,7,160,A,7,6.2,A,7
01/11/1988,01:00,10.0,A,7,5.6,A,7,74,A,7,1016,A,7,120,A,7,3.6,A,7
01/11/1988,02:00,8.9,A,7,-0.6,A,7,52,A,7,1017,A,7,220,A,7,6.2,A,7
01/11/1988,03:00,7.8,A,7,3.9,A,7,77,A,7,1018,A,7,90,A,7,4.6,A,7
01/11/1988,04:00,8.9,A,7,5.0,A,7,77,A,7,1019,A,7,150,A,7,2.6,A,7
01/11/1988,05:00,8.3,A,7,4.4,A,7,77,A,7,1019,A,7,220,A,7,3.1,A,7
01/11/1988,06:00,6.7,A,7,3.9,A,7,83,A,7,1019,A,7,220,A,7,2.6,A,7
01/11/1988,07:00,5.6,A,7,2.8,A,7,83,A,7,1020,A,7,170,A,7,2.1,A,7
01/11/1988,08:00,4.4,A,7,2.2,A,7,86,A,7,1021,A,7,100,A,7,2.1,A,7
01/11/1988,09:00,7.8,A,7,3.3,A,7,74,A,7,1022,A,7,0,A,7,0.0,A,7
01/11/1988,10:00,10.0,A,7,1.1,A,7,54,A,7,1023,A,7,250,A,7,2.6,A,7
01/11/1988,11:00,11.1,A,7,1.7,A,7,53,A,7,1023,A,7,340,A,7,2.1,A,7
01/11/1988,12:00,11.7,A,7,-0.6,A,7,43,A,7,1023,A,7,40,A,7,2.1,A,7
