Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code)
01/01/1999,23:00,11.0,A,7,2.0,A,7,54,A,7,1023,E,9,350,A,7,2.1,A,7
01/01/1999,24:00,10.0,A,7,3.0,A,7,62,A,7,1024,E,9,40,A,7,1.5,A,7
01/02/1999,01:00,9.0,A,7,2.0,A,7,61,A,7,1024,E,9,150,A,7,2.6,A,7
01/02/1999,02:00,10.0,A,7,-1.0,A,7,46,A,7,1023,E,9,90,A,7,3.6,A,7
01/02/1999,03:00,7.0,A,7,0.0,A,7,61,A,7,1024,E,9,10,A,7,1.5,A,7
01/02/1999,04:00,8.0,A,7,0.0,A,7,57,A,7,1024,E,9,340,A,7,2.6,A,7
01/02/1999,05:00,10.0,A,7,1.0,A,7,54,A,7,1025,E,9,130,A,7,3.1,A,7
01/02/1999,06:00,10.0,A,7,1.0,A,7,54,A,7,1025,E,9,40,A,7,2.6,A,7
01/02/1999,07:00,9.0,A,7,0.0,A,7,53,A,7,1026,E,9,130,A,7,2.6,A,7
01/02/1999,08:00,9.0,A,7,0.0,A,7,53,A,7,1026,E,9,140,A,7,4.1,A,7
01/02/1999,09:00,13.0,A,7,1.0,A,7,44,A,7,1026,E,9,130,A,7,4.6,A,7
01/02/1999,10:00,14.0,A,7,0.0,A,7,38,A,7,1027,E,9,150,A,7,3.6,A,7
01/02/1999,11:00,17.0,A,7,-2.0,A,7,27,A,7,1027,E,9,170,A,7,4.1,A,7
01/02/1999,12:00,19.0,A,7,-4.0,A,7,20,A,7,1026,E,9,160,A,7,5.1,A,7
01/02/1999,13:00,16.0,A,7,1.0,A,7,36,A,7,1026,E,9,180,A,7,4.1,A,7
01/02/1999,14:00,17.0,A,7,3.0,A,7,39,A,7,1025,E,9,250,A,7,2.6,A,7
01/02/1999,15:00,17.0,A,7,1.0,A,7,34,A,7,1025,E,9,270,A,7,1.5,A,7
01/02/1999,16:00,18.0,A,7,0.0,A,7,30,A,7,1026,E,9,300,A,7,4.1,A,7
01/02/1999,17:00,13.0,A,7,2.0,A,7,47,A,7,1026,E,9,250,A,7,2.6,A,7
01/02/1999,18:00,14.0,A,7,2.0,A,7,44,A,7,1026,E,9,230,A,7,1.5,A,7
01/02/1999,19:00,16.0,A,7,0.0,A,7,34,A,7,1027,E,9,300,A,7,1.5,A,7
01/02/1999,20:00,13.0,A,7,2.0,A,7,47,A,7,1027,E,9,290,A,7,1.5,A,7
01/02/1999,21:00,13.0,A,7,2.0,A,7,47,A,7,1027,E,9,280,A,7,2.1,A,7
01/02/1999,22:00,14.0,A,7,8.0,A,7,67,A,7,1028,E,9,110,A,7,2.1,A,7
01/02/1999,23:00,14.0,A,7,2.0,A,7,44,A,7,1028,E,9,140,A,7,2.1,A,7
01/02/1999,24:00,16.0,A,7,2.0,A,7,39,A,7,1028,E,9,60,A,7,5.1,A,7
01/03/1999,01:00,15.9,B,8,0.5,B,8,35,A,7,1028,E,9,50,B,8,4.4,B,8
01/03/1999,02:00,16.0,A,7,-1.0,A,7,31,A,7,1028,E,9,30,A,7,3.6,A,7
01/03/1999,03:00,15.0,A,7,-1.0,A,7,33,A,7,1029,E,9,20,A,7,6.2,A,7
01/03/1999,04:00,14.0,A,7,1.0,A,7,41,A,7,1028,E,9,30,A,7,8.2,A,7
01/03/1999,05:00,14.0,A,7,1.0,A,7,41,A,7,1028,E,9,30,A,7,5.1,A,7
01/03/1999,06:00,13.0,A,7,1.0,A,7,44,A,7,1029,E,9,20,A,7,7.7,A,7
01/03/1999,07:00,14.0,A,7,-1.0,A,7,35,A,7,1029,E,9,300,A,7,1.5,A,7
01/03/1999,08:00,13.0,A,7,-3.0,A,7,32,A,7,1029,E,9,40,A,7,10.3,A,7
01/03/1999,09:00,14.0,A,7,-3.0,A,7,30,A,7,1030,E,9,100,A,7,5.1,A,7
01/03/1999,10:00,16.0,A,7,-3.0,A,7,26,A,7,1030,E,9,130,A,7,4.1,A,7
01/03/1999,11:00,15.0,A,7,-1.0,A,7,33,A,7,1030,E,9,150,A,7,4.1,A,7
01/03/1999,12:00,18.0,A,7,-1.0,A,7,27,A,7,1029,E,9,210,A,7,5.1,A,7
01/03/1999,13:00,19.0,A,7,-2.0,A,7,24,A,7,1028,E,9,40,A,7,6.2,A,7
01/03/1999,14:00,21.0,A,7,-2.0,A,7,21,A,7,1028,E,9,40,A,7,7.7,A,7
01/03/1999,15:00,20.0,A,7,-4.0,A,7,19,A,7,1027,E,9,40,A,7,5.1,A,7
01/03/1999,16:00,19.0,A,7,-3.0,A,7,22,A,7,1027,E,9,40,A,7,4.1,A,7
01/03/1999,17:00,17.0,A,7,-4.0,A,7,23,A,7,1027,E,9,60,A,7,3.1,A,7
01/03/1999,18:00,15.0,A,7,-4.0,A,7,26,A,7,1027,E,9,60,A,7,1.5,A,7
01/03/1999,19:00,14.0,A,7,-1.0,A,7,35,A,7,1027,E,9,350,A,7,2.6,A,7
01/03/1999,20:00,13.0,A,7,-1.0,A,7,38,A,7,1027,E,9,300,A,7,2.6,A,7
01/03/1999,21:00,12.0,A,7,-1.0,A,7,40,A,7,1027,E,9,340,A,7,2.1,A,7
01/03/1999,22:00,12.0,A,7,3.0,A,7,54,A,7,1026,E,9,310,A,7,2.6,A,7
01/03/1999,23:00,11.0,A,7,8.0,A,7,82,A,7,1027,E,9,0,A,7,0.0,A,7
01/03/1999,24:00,11.0,A,7,7.0,A,7,76,A,7,1026,E,9,0,A,7,0.0,A,7
01/04/1999,01:00,11.0,A,7,7.0,A,7,76,A,7,1026,E,9,340,A,7,2.1,A,7
01/04/1999,02:00,9.0,A,7,7.0,A,7,87,A,7,1026,E,9,360,A,7,4.6,A,7
01/04/1999,03:00,9.0,A,7,7.0,A,7,87,A,7,1025,E,9,360,A,7,1.5,A,7
01/04/1999,04:00,9.0,A,7,6.0,A,7,81,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,05:00,9.0,A,7,9.0,A,7,100,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,06:00,9.0,A,7,5.0,A,7,76,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,07:00,9.0,A,7,1.0,A,7,57,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,08:00,8.0,A,7,1.0,A,7,61,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,09:00,10.0,B,8,1.2,B,8,54,A,7,1025,E,9,0,B,8,0.0,B,8
01/04/1999,10:00,12.0,A,7,1.0,A,7,47,A,7,1025,E,9,0,A,7,0.0,A,7
01/04/1999,11:00,11.1,B,8,2.2,B,8,54,A,7,1025,E,9,300,B,8,1.8,B,8
01/04/1999,12:00,10.0,A,7,3.0,A,7,62,A,7,1024,E,9,230,A,7,3.6,A,7
01/04/1999,13:00,12.0,A,7,3.0,A,7,54,A,7,1023,E,9,250,A,7,2.6,A,7
01/04/1999,14:00,13.0,A,7,2.0,A,7,47,A,7,1022,E,9,260,A,7,3.6,A,7
01/04/1999,15:00,13.0,A,7,2.0,A,7,47,A,7,1022,E,9,280,A,7,2.1,A,7
01/04/1999,16:00,13.0,A,7,3.0,A,7,51,A,7,1021,E,9,310,A,7,2.1,A,7
01/04/1999,17:00,14.0,A,7,3.0,A,7,47,A,7,1021,E,9,290,A,7,2.6,A,7
01/04/1999,18:00,13.0,A,7,3.0,A,7,51,A,7,1022,E,9,310,A,7,2.6,A,7
01/04/1999,19:00,12.0,A,7,3.0,A,7,54,A,7,1022,E,9,270,A,7,1.5,A,7
01/04/1999,20:00,12.0,A,7,3.0,A,7,54,A,7,1022,E,9,330,A,7,2.6,A,7
01/04/1999,21:00,11.0,A,7,3.0,A,7,58,A,7,1023,E,9,300,A,7,2.1,A,7
01/04/1999,22:00,9.0,A,7,4.0,A,7,71,A,7,1023,E,9,340,A,7,5.1,A,7
01/04/1999,23:00,9.0,A,7,4.0,A,7,71,A,7,1023,E,9,290,A,7,2.1,A,7
01/04/1999,24:00,9.0,A,7,4.0,A,7,71,A,7,1022,E,9,330,A,7,2.1,A,7
01/05/1999,01:00,8.0,A,7,4.0,A,7,76,A,7,1022,E,9,150,A,7,2.6,A,7
01/05/1999,02:00,8.0,B,8,3.7,B,8,74,A,7,1022,E,9,110,B,8,2.2,B,8
01/05/1999,03:00,8.0,B,8,3.3,B,8,72,A,7,1022,E,9,60,B,8,1.9,B,8
01/05/1999,04:00,8.0,A,7,3.0,A,7,71,A,7,1021,E,9,20,A,7,1.5,A,7
01/05/1999,05:00,6.0,A,7,3.0,A,7,81,A,7,1021,E,9,10,A,7,2.1,A,7
01/05/1999,06:00,8.0,A,7,3.0,A,7,71,A,7,1021,E,9,30,A,7,1.5,A,7
01/05/1999,07:00,8.0,A,7,2.0,A,7,66,A,7,1021,E,9,360,A,7,2.6,A,7
01/05/1999,08:00,7.0,A,7,2.0,A,7,70,A,7,1021,E,9,110,A,7,1.5,A,7
01/05/1999,09:00,8.0,A,7,2.0,A,7,66,A,7,1022,E,9,180,A,7,2.1,A,7
01/05/1999,10:00,10.0,A,7,3.0,A,7,62,A,7,1022,E,9,180,A,7,1.5,A,7
01/05/1999,11:00,9.0,A,7,3.0,A,7,66,A,7,1022,E,9,270,A,7,2.1,A,7
01/05/1999,12:00,14.0,A,7,3.0,A,7,47,A,7,1021,E,9,280,A,7,3.6,A,7
01/05/1999,13:00,13.0,A,7,3.0,A,7,51,A,7,1019,E,9,300,A,7,5.1,A,7
01/05/1999,14:00,16.0,A,7,3.0,A,7,42,A,7,1019,E,9,300,A,7,5.1,A,7
01/05/1999,15:00,13.0,A,7,6.0,A,7,62,A,7,1018,E,9,320,A,7,4.6,A,7
01/05/1999,16:00,13.0,A,7,5.0,A,7,58,A,7,1018,E,9,300,A,7,4.6,A,7
01/05/1999,17:00,10.0,A,7,6.0,A,7,76,A,7,1017,E,9,320,A,7,4.1,A,7
01/05/1999,18:00,8.0,A,7,6.0,A,7,87,A,7,1017,E,9,310,A,7,2.6,A,7
01/05/1999,19:00,8.0,A,7,5.0,A,7,81,A,7,1018,E,9,310,A,7,3.1,A,7
01/05/1999,20:00,8.0,A,7,4.0,A,7,76,A,7,1018,E,9,310,A,7,3.6,A,7
01/05/1999,21:00,8.0,A,7,4.0,A,7,76,A,7,1018,E,9,310,A,7,2.6,A,7
01/05/1999,22:00,7.0,A,7,5.0,A,7,87,A,7,1018,E,9,340,A,7,3.1,A,7
01/05/1999,23:00,7.0,A,7,5.0,A,7,87,A,7,1018,E,9,330,A,7,2.1,A,7
01/05/1999,24:00,7.5,B,8,3.4,B,8,75,A,7,1017,E,9,330,B,8,1.8,B,8
01/06/1999,01:00,8.0,A,7,2.0,A,7,66,A,7,1017,E,9,330,A,7,1.5,A,7
01/06/1999,02:00,7.0,A,7,2.0,A,7,70,A,7,1017,E,9,350,A,7,2.6,A,7
01/06/1999,03:00,7.0,A,7,0.0,A,7,61,A,7,1017,E,9,350,A,7,2.1,A,7
01/06/1999,04:00,7.0,A,7,6.0,A,7,93,A,7,1017,E,9,350,A,7,2.6,A,7
01/06/1999,05:00,7.0,A,7,1.0,A,7,66,A,7,1017,E,9,350,A,7,1.5,A,7
01/06/1999,06:00,6.0,A,7,1.0,A,7,70,A,7,1017,E,9,340,A,7,2.6,A,7
01/06/1999,07:00,6.0,A,7,-1.0,A,7,60,A,7,1018,E,9,320,A,7,2.6,A,7
01/06/1999,08:00,5.0,A,7,-1.0,A,7,64,A,7,1018,E,9,30,A,7,2.6,A,7
01/06/1999,09:00,6.0,A,7,-1.0,A,7,60,A,7,1018,E,9,50,A,7,2.6,A,7
01/06/1999,10:00,7.0,A,7,0.0,A,7,61,A,7,1019,E,9,60,A,7,2.1,A,7
01/06/1999,11:00,7.0,A,7,1.0,A,7,66,A,7,1019,E,9,270,A,7,2.6,A,7
01/06/1999,12:00,10.0,A,7,2.0,A,7,57,A,7,1018,E,9,250,A,7,2.6,A,7
01/06/1999,13:00,11.0,A,7,2.0,A,7,54,A,7,1017,E,9,250,A,7,4.1,A,7
01/06/1999,14:00,10.0,A,7,2.0,A,7,57,A,7,1017,E,9,290,A,7,3.6,A,7
01/06/1999,15:00,14.0,A,7,2.0,A,7,44,A,7,1016,E,9,290,A,7,3.1,A,7
01/06/1999,16:00,11.0,A,7,2.0,A,7,54,A,7,1016,E,9,280,A,7,2.6,A,7
01/06/1999,17:00,11.0,A,7,2.0,A,7,54,A,7,1016,E,9,290,A,7,2.6,A,7
01/06/1999,18:00,11.0,A,7,2.0,A,7,54,A,7,1016,E,9,300,A,7,2.6,A,7
01/06/1999,19:00,10.0,A,7,3.0,A,7,62,A,7,1016,E,9,330,A,7,4.1,A,7
01/06/1999,20:00,9.0,A,7,3.0,A,7,66,A,7,1017,E,9,340,A,7,3.1,A,7
01/06/1999,21:00,9.0,A,7,3.0,A,7,66,A,7,1017,E,9,300,A,7,2.1,A,7
01/06/1999,22:00,9.0,A,7,3.0,A,7,66,A,7,1017,E,9,50,A,7,1.5,A,7
01/06/1999,23:00,7.0,A,7,4.0,A,7,81,A,7,1017,E,9,80,A,7,3.1,A,7
01/06/1999,24:00,8.0,A,7,4.0,A,7,76,A,7,1017,E,9,110,A,7,3.6,A,7
01/07/1999,01:00,8.0,A,7,4.0,A,7,76,A,7,1017,E,9,110,A,7,2.6,A,7
01/07/1999,02:00,8.0,A,7,6.0,A,7,87,A,7,1017,E,9,130,A,7,2.1,A,7
01/07/1999,03:00,8.0,A,7,5.0,A,7,81,A,7,1016,E,9,170,A,7,3.6,A,7
01/07/1999,04:00,8.0,A,7,5.0,A,7,81,A,7,1016,E,9,130,A,7,1.5,A,7
01/07/1999,05:00,8.0,A,7,6.0,A,7,87,A,7,1016,E,9,150,A,7,2.6,A,7
01/07/1999,06:00,8.0,A,7,5.0,A,7,81,A,7,1015,E,9,90,A,7,3.1,A,7
01/07/1999,07:00,8.0,A,7,5.0,A,7,81,A,7,1015,E,9,130,A,7,2.6,A,7
01/07/1999,08:00,9.0,A,7,6.0,A,7,81,A,7,1015,E,9,110,A,7,4.6,A,7
01/07/1999,09:00,9.0,A,7,6.0,A,7,81,A,7,1015,E,9,110,A,7,5.1,A,7
01/07/1999,10:00,9.0,A,7,6.0,A,7,81,A,7,1015,E,9,100,A,7,3.6,A,7
01/07/1999,11:00,10.0,A,7,6.0,A,7,76,A,7,1015,E,9,290,A,7,3.6,A,7
01/07/1999,12:00,10.0,A,7,6.0,A,7,76,A,7,1014,E,9,330,A,7,3.6,A,7
01/07/1999,13:00,10.0,A,7,6.0,A,7,76,A,7,1013,E,9,310,A,7,3.1,A,7
01/07/1999,14:00,11.0,A,7,6.0,A,7,71,A,7,1012,E,9,330,A,7,3.6,A,7
01/07/1999,15:00,12.0,A,7,5.0,A,7,62,A,7,1011,E,9,310,A,7,4.6,A,7
01/07/1999,16:00,11.0,A,7,6.0,A,7,71,A,7,1011,E,9,310,A,7,5.1,A,7
01/07/1999,17:00,9.0,A,7,6.0,A,7,81,A,7,1010,E,9,320,A,7,3.6,A,7
01/07/1999,18:00,8.0,A,7,6.0,A,7,87,A,7,1010,E,9,340,A,7,4.1,A,7
01/07/1999,19:00,7.0,A,7,5.0,A,7,87,A,7,1009,E,9,340,A,7,3.1,A,7
01/07/1999,20:00,8.0,A,7,4.0,A,7,76,A,7,1010,E,9,340,A,7,2.6,A,7
01/07/1999,21:00,7.0,A,7,4.0,A,7,81,A,7,1010,E,9,350,A,7,1.5,A,7
01/07/1999,22:00,5.0,A,7,5.0,A,7,100,A,7,1010,E,9,340,A,7,2.6,A,7
01/07/1999,23:00,6.0,A,7,4.0,A,7,87,A,7,1009,E,9,340,A,7,2.6,A,7
01/07/1999,24:00,4.0,A,7,3.0,A,7,93,A,7,1009,E,9,310,A,7,2.6,A,7
01/08/1999,01:00,4.0,A,7,4.0,A,7,100,A,7,1008,E,9,30,A,7,1.5,A,7
01/08/1999,02:00,4.0,A,7,3.0,A,7,93,A,7,1010,E,9,360,A,7,2.6,A,7
01/08/1999,03:00,4.0,A,7,4.0,A,7,100,A,7,1010,E,9,20,A,7,1.5,A,7
01/08/1999,04:00,4.0,A,7,4.0,A,7,100,A,7,1010,E,9,320,A,7,2.1,A,7
01/08/1999,05:00,3.0,A,7,3.0,A,7,100,A,7,1010,E,9,30,A,7,1.5,A,7
01/08/1999,06:00,8.0,A,7,2.0,A,7,66,A,7,1011,E,9,100,A,7,1.5,A,7
01/08/1999,07:00,3.0,A,7,3.0,A,7,100,A,7,1011,E,9,0,A,7,0.0,A,7
01/08/1999,08:00,3.0,A,7,2.0,A,7,93,A,7,1012,E,9,350,A,7,1.5,A,7
01/08/1999,09:00,6.0,A,7,3.0,A,7,81,A,7,1013,E,9,210,A,7,2.1,A,7
01/08/1999,10:00,11.0,A,7,1.0,A,7,50,A,7,1014,E,9,310,A,7,2.1,A,7
01/08/1999,11:00,12.0,A,7,-3.0,A,7,34,A,7,1015,E,9,20,A,7,7.2,A,7
01/08/1999,12:00,14.0,A,7,0.0,A,7,38,A,7,1014,E,9,240,A,7,4.1,A,7
01/08/1999,13:00,11.0,A,7,3.0,A,7,58,A,7,1014,E,9,280,A,7,4.1,A,7
01/08/1999,14:00,14.0,A,7,2.0,A,7,44,A,7,1014,E,9,350,A,7,5.1,A,7
01/08/1999,15:00,16.0,A,7,2.0,A,7,39,A,7,1014,E,9,310,A,7,6.2,A,7
01/08/1999,16:00,17.0,A,7,2.0,A,7,36,A,7,1014,E,9,290,A,7,5.1,A,7
01/08/1999,17:00,17.0,A,7,4.0,A,7,42,A,7,1015,E,9,310,A,7,1.0,A,7
01/08/1999,18:00,14.0,A,7,3.0,A,7,47,A,7,1015,E,9,100,A,7,6.2,A,7
01/08/1999,19:00,13.0,A,7,2.0,A,7,47,A,7,1015,E,9,90,A,7,5.1,A,7
01/08/1999,20:00,13.0,A,7,2.0,A,7,47,A,7,1015,E,9,70,A,7,5.1,A,7
01/08/1999,21:00,12.0,A,7,0.0,A,7,44,A,7,1016,E,9,50,A,7,3.6,A,7
01/08/1999,22:00,12.0,A,7,0.0,A,7,44,A,7,1015,E,9,80,A,7,2.6,A,7
01/08/1999,23:00,14.0,A,7,-1.0,A,7,35,A,7,1015,E,9,130,A,7,3.6,A,7
01/08/1999,24:00,13.0,A,7,1.0,A,7,44,A,7,1016,E,9,120,A,7,5.7,A,7
01/09/1999,01:00,10.0,A,7,2.0,A,7,57,A,7,1015,E,9,110,A,7,7.2,A,7
01/09/1999,02:00,9.0,A,7,2.0,A,7,61,A,7,1015,E,9,90,A,7,5.7,A,7
01/09/1999,03:00,8.0,A,7,2.0,A,7,66,A,7,1015,E,9,360,A,7,2.6,A,7
01/09/1999,04:00,8.0,A,7,1.0,A,7,61,A,7,1015,E,9,80,A,7,6.7,A,7
01/09/1999,05:00,8.0,A,7,1.0,A,7,61,A,7,1014,E,9,90,A,7,5.1,A,7
01/09/1999,06:00,6.0,A,7,2.0,A,7,75,A,7,1015,E,9,20,A,7,1.5,A,7
01/09/1999,07:00,9.0,A,7,3.0,A,7,66,A,7,1015,E,9,50,A,7,2.1,A,7
01/09/1999,08:00,11.0,A,7,3.0,A,7,58,A,7,1016,E,9,110,A,7,2.1,A,7
01/09/1999,09:00,11.0,A,7,2.0,A,7,54,A,7,1017,E,9,40,A,7,4.1,A,7
01/09/1999,10:00,12.0,A,7,2.0,A,7,50,A,7,1016,E,9,240,A,7,2.1,A,7
01/09/1999,11:00,13.0,A,7,2.0,A,7,47,A,7,1017,E,9,200,A,7,2.6,A,7
01/09/1999,12:00,15.0,A,7,5.0,A,7,51,A,7,1017,E,9,210,A,7,2.6,A,7
01/09/1999,13:00,16.0,A,7,6.0,A,7,51,A,7,1014,E,9,260,A,7,3.6,A,7
01/09/1999,14:00,16.0,A,7,7.0,A,7,55,A,7,1014,E,9,250,A,7,3.1,A,7
01/09/1999,15:00,15.0,A,7,7.0,A,7,59,A,7,1014,E,9,210,A,7,3.1,A,7
01/09/1999,16:00,15.0,A,7,6.0,A,7,55,A,7,1014,E,9,240,A,7,3.1,A,7
01/09/1999,17:00,14.0,E,9,5.9,E,9,58,A,7,1014,E,9,240,E,9,1.0,E,9
01/09/1999,18:00,13.9,E,9,5.8,E,9,58,A,7,1015,E,9,0,E,9,0.0,E,9
01/09/1999,19:00,12.9,E,9,5.7,E,9,62,A,7,1015,E,9,0,E,9,0.0,E,9
01/09/1999,20:00,12.8,E,9,5.5,E,9,61,A,7,1015,E,9,0,E,9,0.0,E,9
01/09/1999,21:00,13.8,E,9,5.4,E,9,57,A,7,1016,E,9,0,E,9,0.0,E,9
01/09/1999,22:00,12.8,E,9,5.3,E,9,60,A,7,1016,E,9,260,E,9,0.2,E,9
01/09/1999,23:00,12.7,E,9,6.2,E,9,65,A,7,1016,E,9,0,E,9,0.0,E,9
01/09/1999,24:00,12.7,E,9,6.1,E,9,64,A,7,1015,E,9,250,E,9,0.1,E,9
01/10/1999,01:00,12.7,E,9,5.0,E,9,59,A,7,1015,E,9,250,E,9,0.3,E,9
01/10/1999,02:00,12.6,E,9,4.8,E,9,59,A,7,1014,E,9,240,E,9,0.5,E,9
01/10/1999,03:00,12.6,E,9,4.7,E,9,59,A,7,1013,E,9,270,E,9,3.3,E,9
01/10/1999,04:00,12.5,E,9,4.6,E,9,59,A,7,1012,E,9,260,E,9,3.5,E,9
01/10/1999,05:00,12.5,E,9,4.5,E,9,58,A,7,1011,E,9,260,E,9,3.1,E,9
01/10/1999,06:00,12.5,E,9,4.4,E,9,58,A,7,1010,E,9,360,E,9,2.7,E,9
01/10/1999,07:00,12.4,E,9,4.3,E,9,58,A,7,1009,E,9,300,E,9,2.7,E,9
01/10/1999,08:00,9.4,E,9,3.2,E,9,65,A,7,1007,E,9,250,E,9,2.6,E,9
01/10/1999,09:00,12.3,E,9,4.0,E,9,57,A,7,1007,E,9,250,E,9,2.8,E,9
01/10/1999,10:00,12.3,E,9,3.9,E,9,56,A,7,1006,E,9,230,E,9,5.1,E,9
01/10/1999,11:00,13.4,E,9,4.5,E,9,55,A,7,1005,E,9,250,E,9,5.3,E,9
01/10/1999,12:00,14.2,E,9,4.7,E,9,53,A,7,1003,E,9,260,E,9,4.4,E,9
01/10/1999,13:00,14.2,E,9,4.6,E,9,52,A,7,1002,E,9,310,E,9,2.1,E,9
01/10/1999,14:00,13.2,E,9,4.5,E,9,56,A,7,1002,E,9,320,E,9,2.8,E,9
01/10/1999,15:00,14.1,E,9,4.3,E,9,52,A,7,1002,E,9,320,E,9,3.5,E,9
01/10/1999,16:00,14.1,E,9,4.2,E,9,51,A,7,1002,E,9,320,E,9,4.2,E,9
01/10/1999,17:00,14.0,E,9,4.1,E,9,51,A,7,1002,E,9,310,E,9,5.4,E,9
01/10/1999,18:00,14.0,A,7,4.0,A,7,51,A,7,1002,E,9,310,A,7,4.1,A,7
01/10/1999,19:00,12.0,A,7,4.0,A,7,58,A,7,1002,E,9,320,A,7,2.6,A,7
01/10/1999,20:00,12.0,A,7,5.0,A,7,62,A,7,1002,E,9,360,A,7,3.6,A,7
01/10/1999,21:00,12.0,A,7,5.0,A,7,62,A,7,1003,E,9,330,A,7,2.6,A,7
01/10/1999,22:00,11.0,A,7,3.0,A,7,58,A,7,1003,E,9,70,A,7,1.0,A,7
01/10/1999,23:00,5.0,A,7,1.0,A,7,75,A,7,1004,E,9,40,A,7,2.6,A,7
01/10/1999,24:00,5.0,A,7,1.0,A,7,75,A,7,1004,E,9,30,A,7,2.1,A,7
01/11/1999,01:00,5.0,A,7,1.0,A,7,75,A,7,1005,E,9,360,A,7,2.6,A,7
01/11/1999,02:00,5.0,A,7,1.0,A,7,75,A,7,1005,E,9,350,A,7,3.1,A,7
01/11/1999,03:00,7.0,A,7,0.0,A,7,61,A,7,1005,E,9,350,A,7,2.1,A,7
01/11/1999,04:00,6.0,A,7,0.0,A,7,65,A,7,1005,E,9,320,A,7,2.6,A,7
01/11/1999,05:00,5.0,A,7,0.0,A,7,70,A,7,1005,E,9,0,A,7,0.0,A,7
01/11/1999,06:00,5.0,A,7,0.0,A,7,70,A,7,1005,E,9,110,A,7,2.6,A,7
01/11/1999,07:00,7.0,A,7,2.0,A,7,70,A,7,1005,E,9,110,A,7,4.1,A,7
01/11/1999,08:00,5.0,A,7,1.0,A,7,75,A,7,1005,E,9,70,A,7,3.1,A,7
01/11/1999,09:00,4.0,A,7,0.0,A,7,75,A,7,1004,E,9,360,A,7,3.1,A,7
01/11/1999,10:00,6.0,A,7,2.0,A,7,75,A,7,1004,E,9,330,A,7,4.1,A,7
01/11/1999,11:00,9.0,A,7,3.0,A,7,66,A,7,1004,E,9,180,A,7,2.6,A,7
01/11/1999,12:00,7.0,A,7,4.0,A,7,81,A,7,1003,E,9,280,A,7,4.1,A,7
